,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,BLK_home,PF_home,STL_home,TO_home,BLK_away,PF_away,STL_away,TO_away,HOME_TEAM,VISITOR_TEAM
8996,2005,105.0,0.47600000000000003,0.762,0.40700000000000003,26.0,48.0,97.0,0.395,0.795,0.316,17.0,39.0,1,5.0,24.0,6.0,16.0,2.0,21.0,9.0,13.0,76ers,Wizards
8997,2005,119.0,0.563,0.852,0.33299999999999996,24.0,34.0,113.0,0.43,0.765,0.43799999999999994,17.0,48.0,1,6.0,24.0,4.0,15.0,1.0,22.0,11.0,13.0,76ers,Wizards
8998,2004,116.0,0.4370000000000001,0.64,0.435,31.0,50.0,114.0,0.439,0.68,0.344,23.0,64.0,1,4.0,27.0,5.0,8.0,1.0,27.0,2.0,17.0,76ers,Wizards
8999,2003,80.0,0.395,0.769,0.25,22.0,38.0,83.0,0.397,0.632,0.429,20.0,45.0,0,6.0,20.0,9.0,10.0,6.0,14.0,5.0,14.0,76ers,Wizards
9000,2003,113.0,0.545,0.762,0.111,27.0,46.0,88.0,0.46299999999999997,0.706,0.133,15.0,35.0,1,4.0,22.0,10.0,8.0,2.0,22.0,6.0,17.0,76ers,Wizards
9001,2019,93.0,0.405,0.643,0.259,24.0,48.0,112.0,0.48200000000000004,0.8,0.4320000000000001,28.0,37.0,0,6.0,24.0,7.0,21.0,4.0,24.0,5.0,14.0,76ers,Wizards
9002,2018,132.0,0.557,0.68,0.515,39.0,49.0,115.0,0.5,0.81,0.43799999999999994,26.0,34.0,1,2.0,20.0,10.0,19.0,3.0,18.0,14.0,16.0,76ers,Wizards
9003,2018,123.0,0.439,0.758,0.316,28.0,58.0,98.0,0.402,0.8420000000000001,0.28600000000000003,22.0,42.0,1,7.0,17.0,11.0,12.0,4.0,20.0,10.0,15.0,76ers,Wizards
9004,2017,115.0,0.5489999999999999,0.7859999999999999,0.5,27.0,45.0,102.0,0.441,0.722,0.259,23.0,39.0,1,4.0,14.0,9.0,17.0,2.0,18.0,14.0,11.0,76ers,Wizards
9005,2017,118.0,0.457,0.6409999999999999,0.16699999999999998,23.0,64.0,113.0,0.40399999999999997,0.865,0.409,22.0,35.0,1,8.0,27.0,6.0,17.0,4.0,42.0,8.0,11.0,76ers,Wizards
9006,2016,120.0,0.494,0.8,0.345,28.0,48.0,112.0,0.42200000000000004,0.775,0.20800000000000002,19.0,43.0,1,7.0,26.0,9.0,15.0,6.0,25.0,8.0,16.0,76ers,Wizards
9007,2016,109.0,0.545,0.682,0.35700000000000004,30.0,41.0,102.0,0.418,0.72,0.348,18.0,40.0,1,1.0,26.0,6.0,17.0,1.0,26.0,8.0,11.0,76ers,Wizards
9008,2016,119.0,0.489,0.7829999999999999,0.321,25.0,45.0,125.0,0.48,0.733,0.25,30.0,45.0,0,6.0,30.0,7.0,22.0,1.0,25.0,13.0,13.0,76ers,Wizards
9009,2015,94.0,0.385,0.6920000000000001,0.182,17.0,40.0,99.0,0.444,0.684,0.222,25.0,60.0,0,3.0,20.0,16.0,11.0,1.0,17.0,8.0,22.0,76ers,Wizards
9010,2015,94.0,0.4270000000000001,0.762,0.32,21.0,41.0,103.0,0.426,0.941,0.304,24.0,55.0,0,5.0,19.0,10.0,11.0,8.0,19.0,7.0,11.0,76ers,Wizards
9011,2015,118.0,0.447,0.725,0.382,23.0,45.0,127.0,0.573,0.722,0.389,34.0,40.0,0,6.0,32.0,14.0,27.0,3.0,29.0,11.0,23.0,76ers,Wizards
9012,2014,90.0,0.348,0.7040000000000001,0.33299999999999996,17.0,36.0,119.0,0.653,0.7390000000000001,0.5329999999999999,35.0,45.0,0,1.0,22.0,11.0,8.0,8.0,21.0,4.0,14.0,76ers,Wizards
9013,2014,89.0,0.35,0.618,0.364,21.0,53.0,81.0,0.32299999999999995,0.773,0.235,20.0,51.0,1,4.0,20.0,7.0,15.0,5.0,25.0,4.0,13.0,76ers,Wizards
9014,2013,79.0,0.39,0.591,0.4,19.0,23.0,102.0,0.5,0.789,0.278,21.0,62.0,0,5.0,20.0,8.0,11.0,3.0,22.0,8.0,19.0,Pacers,Wizards
9015,2013,86.0,0.444,0.857,0.33299999999999996,17.0,38.0,82.0,0.45,0.41700000000000004,0.23800000000000002,20.0,43.0,1,3.0,15.0,8.0,7.0,3.0,21.0,5.0,9.0,Pacers,Wizards
9016,2013,96.0,0.40700000000000003,0.815,0.47100000000000003,16.0,36.0,102.0,0.41700000000000004,0.71,0.625,23.0,53.0,0,5.0,26.0,6.0,13.0,7.0,23.0,7.0,15.0,Pacers,Wizards
9017,2013,93.0,0.446,0.591,0.462,25.0,61.0,66.0,0.321,0.391,0.35700000000000004,13.0,41.0,1,1.0,22.0,6.0,15.0,7.0,25.0,8.0,14.0,Pacers,Wizards
9018,2013,93.0,0.447,0.8,0.409,27.0,49.0,73.0,0.397,0.6920000000000001,0.33299999999999996,16.0,37.0,1,1.0,15.0,12.0,16.0,10.0,12.0,5.0,17.0,Pacers,Wizards
9019,2012,89.0,0.377,0.8390000000000001,0.313,17.0,48.0,81.0,0.42200000000000004,0.8,0.231,24.0,41.0,1,3.0,14.0,9.0,16.0,6.0,25.0,9.0,19.0,Pacers,Wizards
9020,2012,89.0,0.425,0.583,0.43799999999999994,16.0,48.0,85.0,0.44299999999999995,0.7140000000000001,0.41700000000000004,26.0,40.0,1,4.0,12.0,4.0,12.0,5.0,21.0,5.0,12.0,Pacers,Wizards
9021,2011,93.0,0.392,0.7809999999999999,0.375,19.0,40.0,89.0,0.423,0.64,0.318,17.0,45.0,1,6.0,23.0,9.0,7.0,10.0,22.0,5.0,17.0,Pacers,Wizards
9022,2010,136.0,0.595,0.7929999999999999,0.542,32.0,38.0,112.0,0.46,0.75,0.5,10.0,39.0,1,7.0,23.0,10.0,19.0,4.0,22.0,9.0,17.0,Pacers,Wizards
9023,2010,95.0,0.48700000000000004,0.778,0.263,19.0,45.0,86.0,0.38799999999999996,0.818,0.316,12.0,39.0,1,4.0,23.0,15.0,23.0,4.0,21.0,10.0,22.0,Pacers,Wizards
9024,2009,99.0,0.446,0.655,0.214,19.0,53.0,82.0,0.365,0.615,0.33299999999999996,11.0,57.0,1,8.0,18.0,7.0,10.0,3.0,21.0,5.0,12.0,Pacers,Wizards
9025,2009,102.0,0.4,0.75,0.304,19.0,51.0,86.0,0.39299999999999996,0.5770000000000001,0.313,16.0,47.0,1,10.0,23.0,12.0,11.0,8.0,23.0,4.0,19.0,Pacers,Wizards
9026,2008,124.0,0.516,0.81,0.45,26.0,51.0,115.0,0.429,0.8,0.467,10.0,44.0,1,3.0,27.0,4.0,9.0,4.0,14.0,8.0,8.0,Pacers,Wizards
9027,2007,93.0,0.402,0.75,0.364,29.0,46.0,85.0,0.40299999999999997,0.6920000000000001,0.23800000000000002,13.0,51.0,1,9.0,21.0,7.0,9.0,7.0,18.0,5.0,15.0,Pacers,Wizards
9028,2007,119.0,0.413,0.833,0.44799999999999995,20.0,56.0,110.0,0.364,0.711,0.3,15.0,56.0,1,6.0,33.0,12.0,17.0,6.0,30.0,6.0,18.0,Pacers,Wizards
9029,2006,95.0,0.43,0.76,0.5,11.0,40.0,98.0,0.47700000000000004,0.727,0.308,17.0,39.0,0,2.0,30.0,7.0,12.0,8.0,22.0,6.0,11.0,Pacers,Wizards
9030,2006,96.0,0.473,0.733,0.25,20.0,39.0,112.0,0.506,0.75,0.4,19.0,44.0,0,3.0,28.0,4.0,16.0,5.0,22.0,7.0,12.0,Pacers,Wizards
9031,2005,85.0,0.45299999999999996,0.8,0.41700000000000004,20.0,37.0,94.0,0.45799999999999996,0.735,0.429,13.0,41.0,0,4.0,23.0,4.0,17.0,6.0,23.0,11.0,11.0,Pacers,Wizards
9032,2005,111.0,0.59,0.647,0.5,27.0,43.0,87.0,0.341,0.7929999999999999,0.2,15.0,42.0,1,7.0,22.0,3.0,8.0,3.0,16.0,4.0,6.0,Pacers,Wizards
9033,2005,77.0,0.425,0.6920000000000001,0.4,19.0,44.0,85.0,0.442,0.765,0.28600000000000003,18.0,43.0,0,3.0,18.0,7.0,23.0,4.0,18.0,10.0,17.0,Pacers,Wizards
9034,2004,93.0,0.414,0.875,0.368,13.0,36.0,83.0,0.392,0.7390000000000001,0.308,11.0,42.0,1,3.0,26.0,7.0,10.0,4.0,23.0,5.0,15.0,Pacers,Wizards
9035,2004,93.0,0.425,0.909,0.25,19.0,41.0,95.0,0.44,0.645,0.474,14.0,39.0,0,8.0,26.0,3.0,12.0,7.0,26.0,3.0,10.0,Pacers,Wizards
9036,2003,93.0,0.45799999999999996,0.7140000000000001,0.5379999999999999,27.0,45.0,79.0,0.485,0.75,0.0,17.0,31.0,1,3.0,17.0,6.0,16.0,6.0,19.0,10.0,18.0,Pacers,Wizards
9037,2019,121.0,0.46799999999999997,0.8079999999999999,0.4,35.0,48.0,106.0,0.389,1.0,0.325,24.0,48.0,1,3.0,25.0,8.0,13.0,3.0,26.0,3.0,16.0,Pacers,Wizards
9038,2018,105.0,0.44299999999999995,0.833,0.3,24.0,57.0,89.0,0.368,0.9229999999999999,0.257,21.0,37.0,1,6.0,25.0,12.0,17.0,1.0,18.0,8.0,22.0,Pacers,Wizards
9039,2018,109.0,0.539,0.773,0.5,29.0,50.0,101.0,0.42,0.708,0.33299999999999996,22.0,34.0,1,7.0,25.0,7.0,23.0,3.0,22.0,13.0,12.0,Pacers,Wizards
9040,2017,102.0,0.46299999999999997,0.64,0.414,19.0,35.0,111.0,0.5489999999999999,0.8240000000000001,0.28,29.0,43.0,0,2.0,18.0,6.0,16.0,1.0,23.0,8.0,14.0,Pacers,Wizards
9041,2016,98.0,0.5,0.778,0.222,21.0,35.0,111.0,0.518,0.667,0.517,23.0,39.0,0,1.0,12.0,7.0,11.0,3.0,19.0,5.0,10.0,Pacers,Wizards
9042,2016,107.0,0.47100000000000003,0.857,0.33299999999999996,18.0,41.0,105.0,0.4320000000000001,0.8079999999999999,0.242,19.0,49.0,1,5.0,20.0,6.0,15.0,6.0,22.0,5.0,15.0,Pacers,Wizards
9043,2015,104.0,0.475,0.7809999999999999,0.17600000000000002,19.0,35.0,118.0,0.52,0.5,0.44,26.0,54.0,0,3.0,12.0,9.0,13.0,2.0,29.0,8.0,15.0,Pacers,Wizards
9044,2014,99.0,0.381,0.588,0.3,22.0,56.0,95.0,0.35600000000000004,0.8240000000000001,0.292,22.0,59.0,1,9.0,17.0,5.0,13.0,2.0,22.0,8.0,11.0,Pacers,Wizards
9045,2014,90.0,0.429,0.64,0.33299999999999996,11.0,38.0,97.0,0.48100000000000004,0.7390000000000001,0.182,23.0,49.0,0,3.0,24.0,5.0,18.0,4.0,25.0,8.0,14.0,Pacers,Wizards
9046,2013,106.0,0.446,0.818,0.3,21.0,58.0,105.0,0.455,0.5,0.414,23.0,41.0,1,8.0,20.0,7.0,17.0,7.0,19.0,5.0,12.0,Thunder,Wizards
9047,2012,103.0,0.46,0.902,0.5710000000000001,20.0,41.0,80.0,0.321,0.7240000000000001,0.25,17.0,43.0,1,8.0,21.0,9.0,14.0,2.0,28.0,8.0,15.0,Thunder,Wizards
9048,2010,124.0,0.494,0.7559999999999999,0.23800000000000002,27.0,55.0,117.0,0.426,0.679,0.33299999999999996,18.0,43.0,1,5.0,20.0,3.0,16.0,1.0,24.0,7.0,7.0,Thunder,Wizards
9049,2009,127.0,0.537,0.848,0.524,18.0,42.0,108.0,0.47100000000000003,0.7040000000000001,0.467,19.0,40.0,1,5.0,23.0,14.0,16.0,3.0,22.0,8.0,20.0,Thunder,Wizards
9050,2008,88.0,0.5,0.647,0.25,23.0,41.0,83.0,0.4,0.8,0.33299999999999996,14.0,30.0,1,5.0,20.0,7.0,14.0,2.0,15.0,5.0,10.0,Thunder,Wizards
9051,2007,99.0,0.45899999999999996,0.833,0.111,18.0,49.0,104.0,0.46299999999999997,0.9,0.35700000000000004,22.0,32.0,0,2.0,16.0,6.0,13.0,6.0,21.0,11.0,9.0,Thunder,Wizards
9052,2006,106.0,0.40700000000000003,0.774,0.348,18.0,55.0,108.0,0.44299999999999995,0.7040000000000001,0.355,21.0,35.0,0,0.0,20.0,5.0,14.0,8.0,22.0,5.0,7.0,Thunder,Wizards
9053,2005,111.0,0.48700000000000004,0.857,0.524,25.0,38.0,101.0,0.474,0.917,0.294,24.0,36.0,1,2.0,22.0,12.0,11.0,4.0,23.0,7.0,13.0,Thunder,Wizards
9054,2004,94.0,0.39,0.848,0.28600000000000003,16.0,39.0,95.0,0.439,0.7140000000000001,0.42100000000000004,23.0,40.0,0,6.0,25.0,9.0,14.0,3.0,28.0,9.0,14.0,Thunder,Wizards
9055,2003,88.0,0.42,0.667,0.455,24.0,39.0,85.0,0.386,0.667,0.35,12.0,47.0,1,10.0,20.0,11.0,15.0,4.0,23.0,6.0,19.0,Thunder,Wizards
9056,2019,85.0,0.39799999999999996,0.636,0.217,14.0,49.0,97.0,0.402,0.8,0.268,21.0,47.0,0,6.0,18.0,7.0,18.0,6.0,21.0,9.0,15.0,Thunder,Wizards
9057,2018,98.0,0.4320000000000001,0.632,0.4,22.0,41.0,116.0,0.436,0.818,0.27,25.0,55.0,0,3.0,17.0,8.0,14.0,8.0,16.0,8.0,9.0,Thunder,Wizards
9058,2017,121.0,0.517,0.759,0.33299999999999996,18.0,40.0,112.0,0.488,0.75,0.457,25.0,39.0,1,6.0,15.0,16.0,14.0,2.0,25.0,10.0,23.0,Thunder,Wizards
9059,2016,126.0,0.484,0.71,0.4,28.0,47.0,115.0,0.449,0.654,0.35700000000000004,25.0,48.0,1,4.0,22.0,10.0,13.0,3.0,25.0,8.0,11.0,Thunder,Wizards
9060,2015,114.0,0.518,0.778,0.318,25.0,53.0,98.0,0.465,0.733,0.26899999999999996,20.0,27.0,1,5.0,16.0,9.0,18.0,3.0,18.0,8.0,13.0,Thunder,Wizards
9061,2014,109.0,0.53,0.684,0.42100000000000004,21.0,38.0,102.0,0.46399999999999997,0.867,0.524,27.0,39.0,1,4.0,20.0,8.0,10.0,1.0,19.0,3.0,15.0,Thunder,Wizards
9062,2013,113.0,0.531,0.745,0.455,18.0,51.0,112.0,0.45399999999999996,0.5,0.5,28.0,35.0,1,7.0,19.0,4.0,24.0,3.0,32.0,14.0,9.0,Rockets,Wizards
9063,2012,99.0,0.447,0.733,0.375,19.0,47.0,93.0,0.39299999999999996,0.8,0.28,18.0,46.0,1,8.0,19.0,6.0,18.0,8.0,20.0,10.0,13.0,Rockets,Wizards
9064,2011,103.0,0.42200000000000004,0.733,0.33299999999999996,22.0,55.0,76.0,0.364,0.688,0.125,12.0,44.0,1,7.0,16.0,12.0,16.0,7.0,24.0,13.0,24.0,Rockets,Wizards
9065,2010,100.0,0.457,0.8,0.3,20.0,44.0,93.0,0.4,0.759,0.375,15.0,42.0,1,6.0,24.0,5.0,13.0,7.0,21.0,8.0,14.0,Rockets,Wizards
9066,2009,98.0,0.452,0.72,0.21100000000000002,24.0,40.0,94.0,0.435,0.72,0.14300000000000002,14.0,46.0,1,4.0,17.0,7.0,9.0,9.0,21.0,5.0,14.0,Rockets,Wizards
9067,2008,87.0,0.4,0.8420000000000001,0.33299999999999996,21.0,39.0,89.0,0.462,0.8420000000000001,0.091,24.0,42.0,0,4.0,17.0,4.0,12.0,7.0,16.0,5.0,10.0,Rockets,Wizards
9068,2007,94.0,0.48200000000000004,0.583,0.259,25.0,55.0,69.0,0.313,0.565,0.308,11.0,37.0,1,8.0,20.0,3.0,10.0,3.0,9.0,8.0,5.0,Rockets,Wizards
9069,2006,86.0,0.413,0.737,0.385,18.0,57.0,82.0,0.33299999999999996,0.731,0.467,14.0,44.0,1,8.0,20.0,4.0,20.0,4.0,19.0,13.0,11.0,Rockets,Wizards
9070,2005,105.0,0.557,0.7240000000000001,0.462,20.0,38.0,103.0,0.45299999999999996,0.762,0.321,23.0,37.0,1,3.0,20.0,3.0,17.0,4.0,21.0,8.0,10.0,Rockets,Wizards
9071,2005,75.0,0.45299999999999996,0.7140000000000001,0.2,19.0,39.0,71.0,0.361,0.654,0.28600000000000003,11.0,38.0,1,4.0,23.0,7.0,19.0,4.0,24.0,8.0,15.0,Rockets,Wizards
9072,2004,123.0,0.595,0.846,0.5,33.0,43.0,93.0,0.41700000000000004,0.81,0.273,22.0,34.0,1,7.0,18.0,8.0,13.0,5.0,15.0,9.0,13.0,Rockets,Wizards
9073,2003,107.0,0.5429999999999999,0.7859999999999999,0.47100000000000003,34.0,42.0,81.0,0.408,0.81,0.462,16.0,34.0,1,7.0,16.0,9.0,17.0,6.0,16.0,7.0,23.0,Rockets,Wizards
9074,2018,136.0,0.5529999999999999,0.762,0.473,30.0,41.0,118.0,0.536,0.7829999999999999,0.33299999999999996,28.0,31.0,1,2.0,21.0,8.0,15.0,2.0,15.0,8.0,11.0,Rockets,Wizards
9075,2017,120.0,0.512,0.667,0.348,26.0,46.0,104.0,0.528,0.696,0.48,25.0,36.0,1,3.0,14.0,13.0,9.0,1.0,21.0,6.0,17.0,Rockets,Wizards
9076,2016,101.0,0.43,0.7140000000000001,0.308,25.0,41.0,91.0,0.4370000000000001,0.75,0.231,23.0,45.0,1,9.0,12.0,9.0,13.0,2.0,21.0,9.0,17.0,Rockets,Wizards
9077,2015,122.0,0.47700000000000004,0.6970000000000001,0.486,24.0,37.0,123.0,0.523,0.733,0.344,30.0,45.0,0,3.0,23.0,8.0,10.0,5.0,25.0,6.0,12.0,Rockets,Wizards
9078,2014,103.0,0.465,0.609,0.31,19.0,38.0,104.0,0.479,0.929,0.444,21.0,35.0,0,1.0,20.0,11.0,18.0,4.0,21.0,11.0,18.0,Rockets,Wizards
9079,2019,126.0,0.556,0.643,0.486,27.0,37.0,117.0,0.507,0.861,0.4,24.0,34.0,1,4.0,28.0,15.0,26.0,3.0,27.0,15.0,24.0,Bulls,Wizards
9080,2019,115.0,0.506,0.682,0.368,26.0,41.0,106.0,0.46799999999999997,0.8079999999999999,0.40700000000000003,25.0,38.0,1,5.0,19.0,11.0,15.0,6.0,17.0,8.0,16.0,Bulls,Wizards
9081,2013,69.0,0.33299999999999996,0.765,0.375,19.0,43.0,75.0,0.405,0.684,0.222,16.0,49.0,0,8.0,17.0,4.0,11.0,11.0,19.0,9.0,12.0,Bulls,Wizards
9082,2013,99.0,0.4320000000000001,0.75,0.294,23.0,49.0,101.0,0.475,0.5710000000000001,0.391,23.0,42.0,0,5.0,23.0,6.0,12.0,6.0,26.0,10.0,12.0,Bulls,Wizards
9083,2013,93.0,0.42,0.769,0.25,13.0,39.0,102.0,0.486,0.743,0.364,21.0,45.0,0,3.0,25.0,5.0,8.0,5.0,26.0,5.0,10.0,Bulls,Wizards
9084,2013,88.0,0.43,0.579,0.429,25.0,42.0,102.0,0.52,0.607,0.389,25.0,40.0,0,3.0,21.0,8.0,17.0,5.0,17.0,9.0,12.0,Bulls,Wizards
9085,2012,95.0,0.474,0.737,0.389,26.0,45.0,92.0,0.424,0.765,0.43799999999999994,17.0,37.0,1,2.0,22.0,5.0,15.0,5.0,17.0,7.0,8.0,Bulls,Wizards
9086,2012,87.0,0.391,0.667,0.43799999999999994,24.0,49.0,77.0,0.365,0.667,0.3,19.0,56.0,1,6.0,22.0,6.0,8.0,4.0,16.0,2.0,16.0,Bulls,Wizards
9087,2011,84.0,0.381,0.727,0.28600000000000003,22.0,50.0,87.0,0.382,0.789,0.222,18.0,44.0,0,8.0,22.0,7.0,17.0,11.0,21.0,9.0,12.0,Bulls,Wizards
9088,2011,78.0,0.3670000000000001,0.563,0.25,17.0,62.0,64.0,0.31,0.75,0.33299999999999996,12.0,46.0,1,10.0,14.0,6.0,15.0,12.0,15.0,5.0,14.0,Bulls,Wizards
9089,2010,98.0,0.4,0.609,0.375,24.0,51.0,79.0,0.431,0.619,0.308,14.0,42.0,1,2.0,16.0,9.0,11.0,14.0,17.0,7.0,16.0,Bulls,Wizards
9090,2010,103.0,0.447,0.765,0.391,24.0,40.0,96.0,0.449,0.5,0.6,25.0,47.0,1,10.0,14.0,9.0,14.0,6.0,26.0,9.0,23.0,Bulls,Wizards
9091,2010,107.0,0.527,0.583,0.5710000000000001,28.0,48.0,96.0,0.462,0.542,0.44,22.0,32.0,1,4.0,24.0,4.0,20.0,3.0,27.0,10.0,17.0,Bulls,Wizards
9092,2009,121.0,0.45399999999999996,0.8290000000000001,0.4,21.0,51.0,119.0,0.451,0.667,0.318,23.0,54.0,1,5.0,27.0,3.0,9.0,5.0,24.0,4.0,6.0,Bulls,Wizards
9093,2009,93.0,0.434,0.88,0.41700000000000004,24.0,48.0,70.0,0.373,0.654,0.375,14.0,35.0,1,4.0,22.0,7.0,14.0,3.0,27.0,7.0,17.0,Bulls,Wizards
9094,2008,98.0,0.48700000000000004,0.867,0.474,29.0,41.0,86.0,0.461,0.75,0.308,14.0,37.0,1,5.0,15.0,8.0,14.0,6.0,12.0,10.0,14.0,Bulls,Wizards
9095,2008,117.0,0.524,0.667,0.55,31.0,33.0,110.0,0.542,0.769,0.4,29.0,38.0,1,2.0,15.0,9.0,9.0,6.0,23.0,3.0,15.0,Bulls,Wizards
9096,2007,87.0,0.429,0.609,0.389,16.0,28.0,99.0,0.47600000000000003,0.941,0.23800000000000002,20.0,53.0,0,4.0,20.0,12.0,9.0,4.0,17.0,4.0,18.0,Bulls,Wizards
9097,2007,91.0,0.43,0.696,0.35,26.0,47.0,97.0,0.419,0.706,0.111,16.0,45.0,0,5.0,28.0,7.0,20.0,10.0,21.0,11.0,15.0,Bulls,Wizards
9098,2007,97.0,0.447,0.684,0.47100000000000003,27.0,38.0,76.0,0.32299999999999995,0.8290000000000001,0.0,11.0,40.0,1,7.0,31.0,10.0,19.0,14.0,24.0,8.0,21.0,Bulls,Wizards
9099,2006,105.0,0.4270000000000001,0.815,0.467,26.0,47.0,90.0,0.42100000000000004,0.742,0.375,14.0,40.0,1,9.0,19.0,8.0,5.0,8.0,24.0,4.0,14.0,Bulls,Wizards
9100,2006,112.0,0.506,0.677,0.391,28.0,49.0,94.0,0.425,0.7070000000000001,0.25,18.0,36.0,1,5.0,28.0,7.0,9.0,8.0,25.0,4.0,14.0,Bulls,Wizards
9101,2006,87.0,0.413,0.528,0.4,22.0,41.0,86.0,0.439,0.774,0.4,16.0,38.0,1,4.0,27.0,4.0,14.0,3.0,38.0,6.0,20.0,Bulls,Wizards
9102,2005,103.0,0.47100000000000003,0.833,0.619,29.0,42.0,101.0,0.44799999999999995,0.643,0.263,16.0,44.0,1,8.0,25.0,4.0,17.0,10.0,17.0,10.0,11.0,Bulls,Wizards
9103,2005,90.0,0.38,0.765,0.25,19.0,47.0,79.0,0.36,0.65,0.21100000000000002,13.0,53.0,1,3.0,18.0,6.0,13.0,5.0,26.0,7.0,16.0,Bulls,Wizards
9104,2004,110.0,0.47100000000000003,0.5670000000000001,0.565,24.0,36.0,112.0,0.561,0.6,0.16699999999999998,24.0,49.0,0,5.0,27.0,5.0,15.0,8.0,26.0,9.0,16.0,Bulls,Wizards
9105,2004,113.0,0.488,0.862,0.5329999999999999,23.0,42.0,103.0,0.425,0.75,0.32,19.0,44.0,1,5.0,26.0,9.0,15.0,8.0,29.0,11.0,18.0,Bulls,Wizards
9106,2004,103.0,0.426,0.615,0.318,27.0,54.0,94.0,0.384,0.6970000000000001,0.263,16.0,44.0,1,10.0,26.0,6.0,9.0,8.0,22.0,4.0,12.0,Bulls,Wizards
9107,2004,97.0,0.40700000000000003,0.762,0.44,24.0,46.0,90.0,0.391,0.682,0.158,15.0,50.0,1,10.0,24.0,8.0,19.0,6.0,24.0,10.0,18.0,Bulls,Wizards
9108,2004,100.0,0.45899999999999996,0.75,0.47100000000000003,20.0,38.0,95.0,0.413,0.8059999999999999,0.235,19.0,38.0,1,2.0,32.0,8.0,24.0,4.0,27.0,12.0,22.0,Bulls,Wizards
9109,2003,100.0,0.406,0.737,0.4,27.0,48.0,86.0,0.4270000000000001,0.667,0.16699999999999998,22.0,49.0,1,5.0,19.0,17.0,11.0,3.0,16.0,7.0,20.0,Bulls,Wizards
9110,2003,74.0,0.317,0.613,0.231,16.0,47.0,99.0,0.48700000000000004,0.667,0.41700000000000004,25.0,48.0,0,8.0,23.0,9.0,18.0,5.0,22.0,12.0,18.0,Bulls,Wizards
9111,2018,126.0,0.47200000000000003,0.8240000000000001,0.522,29.0,48.0,120.0,0.473,0.7829999999999999,0.33299999999999996,25.0,50.0,1,2.0,16.0,10.0,13.0,9.0,21.0,10.0,16.0,Bulls,Wizards
9112,2018,125.0,0.505,0.75,0.261,28.0,45.0,134.0,0.579,0.857,0.444,38.0,39.0,0,5.0,15.0,7.0,11.0,6.0,23.0,6.0,13.0,Bulls,Wizards
9113,2017,113.0,0.524,0.6920000000000001,0.529,30.0,40.0,94.0,0.457,1.0,0.267,27.0,37.0,1,1.0,17.0,7.0,17.0,4.0,12.0,5.0,16.0,Bulls,Wizards
9114,2017,90.0,0.425,0.813,0.281,23.0,45.0,101.0,0.46299999999999997,0.857,0.342,31.0,41.0,0,2.0,16.0,11.0,14.0,3.0,17.0,8.0,13.0,Bulls,Wizards
9115,2016,97.0,0.4,0.789,0.28600000000000003,25.0,49.0,107.0,0.524,0.72,0.16699999999999998,23.0,44.0,0,5.0,18.0,4.0,14.0,3.0,20.0,7.0,10.0,Bulls,Wizards
9116,2016,106.0,0.402,0.92,0.33299999999999996,21.0,52.0,95.0,0.418,0.833,0.308,19.0,49.0,1,6.0,20.0,7.0,10.0,7.0,22.0,3.0,12.0,Bulls,Wizards
9117,2015,109.0,0.5,0.813,0.348,26.0,50.0,104.0,0.42200000000000004,0.731,0.321,19.0,42.0,1,2.0,22.0,6.0,15.0,4.0,22.0,11.0,11.0,Bulls,Wizards
9118,2015,100.0,0.42,0.852,0.409,18.0,44.0,114.0,0.485,0.9,0.375,31.0,43.0,0,6.0,16.0,5.0,16.0,7.0,23.0,10.0,9.0,Bulls,Wizards
9119,2014,97.0,0.423,0.733,0.31,20.0,47.0,92.0,0.41700000000000004,0.737,0.364,23.0,39.0,1,7.0,16.0,5.0,16.0,11.0,23.0,10.0,11.0,Bulls,Wizards
9120,2014,99.0,0.43,0.75,0.48100000000000004,18.0,33.0,105.0,0.513,0.8,0.33299999999999996,29.0,43.0,0,5.0,21.0,10.0,12.0,4.0,24.0,4.0,15.0,Bulls,Wizards
9121,2014,81.0,0.33799999999999997,0.7190000000000001,0.381,18.0,40.0,85.0,0.41100000000000003,0.636,0.267,17.0,47.0,0,7.0,24.0,8.0,19.0,3.0,33.0,8.0,19.0,Bulls,Wizards
9122,2013,107.0,0.473,0.609,0.368,32.0,44.0,117.0,0.483,0.7929999999999999,0.4,21.0,44.0,0,5.0,22.0,12.0,21.0,7.0,22.0,9.0,19.0,Lakers,Wizards
9123,2012,100.0,0.48100000000000004,0.647,0.478,27.0,48.0,103.0,0.46,0.75,0.423,28.0,39.0,0,3.0,15.0,5.0,17.0,5.0,18.0,8.0,9.0,Lakers,Wizards
9124,2010,115.0,0.449,0.8,0.28,26.0,45.0,108.0,0.5,0.8079999999999999,0.40700000000000003,27.0,34.0,1,7.0,20.0,12.0,11.0,10.0,31.0,9.0,17.0,Lakers,Wizards
9125,2009,99.0,0.529,0.818,0.529,25.0,37.0,92.0,0.48700000000000004,0.706,0.429,24.0,31.0,1,6.0,14.0,9.0,17.0,2.0,16.0,11.0,12.0,Lakers,Wizards
9126,2008,117.0,0.536,0.826,0.42100000000000004,35.0,41.0,97.0,0.446,0.9,0.33299999999999996,24.0,36.0,1,4.0,18.0,8.0,13.0,4.0,17.0,9.0,13.0,Lakers,Wizards
